event_id,user_email,event_timestamp,event_type,message_details
evt_3280b511,julia.costa@gmail.com,2023-10-28T14:49:48Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_405"", ""template"": ""v1""}"
evt_493afbbe,julia.costa@gmail.com,2023-10-30T14:49:48Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_495"", ""template"": ""v1""}"
evt_353fd153,roberto.costa@gmail.com,2023-05-29T02:08:42Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_131"", ""template"": ""v1""}"
evt_66a3cdf6,roberto.costa@gmail.com,2023-06-01T02:08:42Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_519"", ""template"": ""v1""}"
evt_49fc9ab3,roberto.costa@gmail.com,2023-06-03T02:08:42Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_696"", ""template"": ""v1""}"
evt_7ceb55b2,roberto.costa@gmail.com,2023-05-09T05:13:35Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_280"", ""template"": ""v1""}"
evt_f41cd251,ana.santos@yahoo.com.br,2023-03-22T23:52:46Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_291"", ""template"": ""v1""}"
evt_812a3343,ana.santos@yahoo.com.br,2023-03-26T23:52:46Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_684"", ""template"": ""v1""}"
evt_3ca3be91,ana.santos@yahoo.com.br,2023-10-10T03:36:47Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_170"", ""template"": ""v1""}"
evt_ec752342,JULIA.OLIVEIRA@OUTLOOK.COM,2023-03-02T22:01:36Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_617"", ""template"": ""v1""}"
evt_af51c96b,JULIA.OLIVEIRA@OUTLOOK.COM,2023-03-19T14:31:30Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_849"", ""template"": ""v1""}"
evt_3db482ac,joao.oliveira@gmail.com,2023-12-22T12:38:36Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_765"", ""template"": ""v1""}"
evt_9be64d93,joao.oliveira@gmail.com,2023-11-17T09:28:10Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_443"", ""template"": ""v1""}"
evt_5ceb7376,joao.oliveira@gmail.com,2023-09-14T12:23:40Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_269"", ""template"": ""v1""}"
evt_2f2d9b6e,joao.oliveira@gmail.com,2023-12-01T18:54:15Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_852"", ""template"": ""v1""}"
evt_643044e2,joao.oliveira@gmail.com,2023-11-20T02:15:27Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_948"", ""template"": ""v1""}"
evt_dee18685,joao.oliveira@gmail.com,2023-07-25T08:46:32Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_418"", ""template"": ""v1""}"
evt_77c533ed,fernanda.santos@yahoo.com.br,2023-02-14T19:38:00Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_641"", ""template"": ""v1""}"
evt_6606e150,patricia.santos@hotmail.com,2023-06-25T23:47:28Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_725"", ""template"": ""v1""}"
evt_c7659c52,bruna.pereira@gmail.com,2023-07-06T03:27:19Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_890"", ""template"": ""v1""}"
evt_de9990cc,bruna.pereira@gmail.com,2023-07-03T03:27:19Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_724"", ""template"": ""v1""}"
evt_2be3025f,bruna.pereira@gmail.com,2023-07-12T03:27:19Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_976"", ""template"": ""v1""}"
evt_c3029a89,bruna.pereira@gmail.com,2023-01-27T11:15:09Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_710"", ""template"": ""v1""}"
evt_975c8022,PEDRO.SOUZA@UOL.COM.BR,2023-08-15T11:07:11Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_750"", ""template"": ""v1""}"
evt_ab394288,PEDRO.SOUZA@UOL.COM.BR,2023-07-28T10:01:12Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_903"", ""template"": ""v1""}"
evt_da03403f,PEDRO.SOUZA@UOL.COM.BR,2023-08-29T09:05:14Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_481"", ""template"": ""v1""}"
evt_135e5b76,PEDRO.SOUZA@UOL.COM.BR,2023-01-16T20:24:05Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_820"", ""template"": ""v1""}"
evt_b244c0cd,camila.pereira@uol.com.br,2023-10-07T20:49:47Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_876"", ""template"": ""v1""}"
evt_a0d271c1,camila.pereira@uol.com.br,2023-01-08T06:19:17Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_695"", ""template"": ""v1""}"
evt_46565ab8,camila.pereira@uol.com.br,2023-11-18T01:25:51Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_776"", ""template"": ""v1""}"
evt_ac6af815,camila.pereira@uol.com.br,2023-01-04T07:51:42Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_114"", ""template"": ""v1""}"
evt_bc4057fc,maria.mendes@hotmail.com,2023-11-22T03:33:15Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_551"", ""template"": ""v1""}"
evt_db8a44e7,maria.mendes@hotmail.com,2023-02-14T21:58:24Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_599"", ""template"": ""v1""}"
evt_b740b5bb,pedro.nunes@outlook.com,2023-12-13T14:18:40Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_969"", ""template"": ""v1""}"
evt_de8e22a1,pedro.nunes@outlook.com,2023-10-04T21:54:34Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_852"", ""template"": ""v1""}"
evt_783678e9,pedro.nunes@outlook.com,2023-04-20T00:26:55Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_372"", ""template"": ""v1""}"
evt_9fa17d13,pedro.nunes@outlook.com,2023-11-17T06:10:38Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_174"", ""template"": ""v1""}"
evt_9547fb0d,carlos.alves@hotmail.com,2023-03-16T21:35:36Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_660"", ""template"": ""v1""}"
evt_491d530c,carlos.alves@hotmail.com,2023-06-28T05:31:53Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_126"", ""template"": ""v1""}"
evt_5af092e8,carlos.alves@hotmail.com,2023-11-05T20:41:57Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_333"", ""template"": ""v1""}"
evt_667fc060,lucas.nunes@outlook.com,2023-03-08T18:41:53Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_445"", ""template"": ""v1""}"
evt_a6d933c1,lucas.nunes@outlook.com,2023-07-26T12:42:48Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_504"", ""template"": ""v1""}"
evt_a1684127,lucas.nunes@outlook.com,2023-06-12T06:59:14Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_960"", ""template"": ""v1""}"
evt_4e8a4ae7,lucas.nunes@outlook.com,2023-02-08T05:38:02Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_459"", ""template"": ""v1""}"
evt_fedd62f0,pedro.souza@yahoo.com.br,2023-08-04T22:51:43Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_145"", ""template"": ""v1""}"
evt_da35c924,pedro.souza@yahoo.com.br,2023-06-02T10:25:49Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_735"", ""template"": ""v1""}"
evt_c5215152,pedro.souza@yahoo.com.br,2023-09-25T01:31:06Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_294"", ""template"": ""v1""}"
evt_93b6f181,pedro.souza@yahoo.com.br,2023-08-02T05:15:11Z,click,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_984"", ""template"": ""v1""}"
evt_607724da,pedro.souza@yahoo.com.br,2023-11-11T19:42:32Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_803"", ""template"": ""v1""}"
evt_d2325afb,pedro.souza@yahoo.com.br,2023-12-14T22:00:46Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_531"", ""template"": ""v1""}"
evt_5a8f0385,roberto.rodrigues@uol.com.br,2023-03-16T01:18:24Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_566"", ""template"": ""v1""}"
evt_44d8a1bb,roberto.rodrigues@uol.com.br,2023-08-04T17:00:20Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_746"", ""template"": ""v1""}"
evt_d076bcb2,roberto.rodrigues@uol.com.br,2023-09-23T01:01:51Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_738"", ""template"": ""v1""}"
evt_ab6881f8,fernanda.lima@hotmail.com,2023-01-28T11:51:09Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_862"", ""template"": ""v1""}"
evt_c62d3bac,fernanda.lima@hotmail.com,2023-05-29T10:01:02Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_584"", ""template"": ""v1""}"
evt_695e48e3,fernanda.lima@hotmail.com,2023-09-17T11:14:35Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_123"", ""template"": ""v1""}"
evt_3175e8ac,fernanda.lima@hotmail.com,2023-04-11T13:41:36Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_553"", ""template"": ""v1""}"
evt_2a8d5bf7,fernanda.lima@hotmail.com,2023-09-18T14:52:03Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_395"", ""template"": ""v1""}"
evt_36a188b3,RAFAEL.COSTA@UOL.COM.BR,2023-02-26T02:26:22Z,open,"{""campaign_code"": ""BROKEN_JSON"", ""oops"": "
evt_9d022db1,RAFAEL.COSTA@UOL.COM.BR,2023-05-16T17:38:46Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_375"", ""template"": ""v1""}"
evt_6cf6fd80,RAFAEL.COSTA@UOL.COM.BR,2023-10-24T17:54:30Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_812"", ""template"": ""v1""}"
evt_7b0b7c55,RAFAEL.COSTA@UOL.COM.BR,2023-05-22T17:38:46Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_747"", ""template"": ""v1""}"
evt_b32766f8,RAFAEL.COSTA@UOL.COM.BR,2023-05-22T17:38:46Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_401"", ""template"": ""v1""}"
evt_ce608181,julia.costa@gmail.com,2023-12-13T11:46:51Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_222"", ""template"": ""v1""}"
evt_30373ba5,julia.costa@gmail.com,2023-02-01T19:14:57Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_172"", ""template"": ""v1""}"
evt_60e812f9,julia.costa@gmail.com,2023-12-18T02:08:31Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_632"", ""template"": ""v1""}"
evt_7a7c6532,LUCAS.SOUZA@YAHOO.COM.BR,2023-10-01T22:07:27Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_482"", ""template"": ""v1""}"
evt_28b138dd,LUCAS.SOUZA@YAHOO.COM.BR,2023-02-16T20:09:01Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_793"", ""template"": ""v1""}"
evt_6760c5a0,LUCAS.SOUZA@YAHOO.COM.BR,2023-05-07T05:45:50Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_590"", ""template"": ""v1""}"
evt_3c281887,roberto.mendes@uol.com.br,2023-06-10T01:58:37Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_528"", ""template"": ""v1""}"
evt_9739972f,roberto.mendes@uol.com.br,2023-11-21T14:32:42Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_500"", ""template"": ""v1""}"
evt_7f4fad8e,roberto.mendes@uol.com.br,2023-02-11T01:54:34Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_388"", ""template"": ""v1""}"
evt_595f9847,roberto.mendes@uol.com.br,2023-05-10T10:12:26Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_507"", ""template"": ""v1""}"
evt_95b39be1,roberto.mendes@uol.com.br,2023-07-24T09:40:12Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_248"", ""template"": ""v1""}"
evt_98c8a195,ANA.MENDES@GMAIL.COM,2023-07-01T13:52:39Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_565"", ""template"": ""v1""}"
evt_9c84a435,MARIA.MENDES@YAHOO.COM.BR,2023-11-06T06:51:38Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_511"", ""template"": ""v1""}"
evt_8201385d,MARIA.MENDES@YAHOO.COM.BR,2023-09-09T00:45:24Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_608"", ""template"": ""v1""}"
evt_12053079,MARIA.MENDES@YAHOO.COM.BR,2023-01-01T08:57:18Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_572"", ""template"": ""v1""}"
evt_e56d5928,MARIA.MENDES@YAHOO.COM.BR,2023-01-22T10:59:35Z,click,"{""campaign_code"": ""BROKEN_JSON"", ""oops"": "
evt_2d3278e9,MARIA.MENDES@YAHOO.COM.BR,2023-01-30T10:59:35Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_121"", ""template"": ""v1""}"
evt_3aacda5d,MARIA.MENDES@YAHOO.COM.BR,2023-01-12T19:27:15Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_416"", ""template"": ""v1""}"
evt_2051ceed,roberto.alves@outlook.com,2023-12-08T21:33:29Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_224"", ""template"": ""v1""}"
evt_68de7e7f,roberto.alves@outlook.com,2023-10-07T04:33:08Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_812"", ""template"": ""v1""}"
evt_ea4b7a94,roberto.nunes@outlook.com,2023-11-20T01:24:06Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_966"", ""template"": ""v1""}"
evt_9b880e5e,roberto.nunes@outlook.com,2023-11-10T08:20:03Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_701"", ""template"": ""v1""}"
evt_83a56d90,roberto.nunes@outlook.com,2023-07-21T22:52:46Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_670"", ""template"": ""v1""}"
evt_041c9cf2,roberto.nunes@outlook.com,2023-12-08T07:38:12Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_323"", ""template"": ""v1""}"
evt_0d0f2377,roberto.nunes@outlook.com,2023-01-25T06:22:31Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_826"", ""template"": ""v1""}"
evt_88507315,rafael.alves@hotmail.com,2023-02-02T11:37:26Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_548"", ""template"": ""v1""}"
evt_878d1824,rafael.alves@hotmail.com,2023-06-14T12:28:03Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_998"", ""template"": ""v1""}"
evt_4a836856,rafael.alves@hotmail.com,2023-09-19T13:01:05Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_539"", ""template"": ""v1""}"
evt_890c7c54,rafael.alves@hotmail.com,2023-10-17T14:44:25Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_739"", ""template"": ""v1""}"
evt_4ccf68a5,lucas.rodrigues@outlook.com,2023-10-21T11:34:53Z,open,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_842"", ""template"": ""v1""}"
evt_26cca236,lucas.rodrigues@outlook.com,2023-09-15T04:24:51Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_575"", ""template"": ""v1""}"
evt_69664599,lucas.rodrigues@outlook.com,2023-04-02T06:59:37Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_825"", ""template"": ""v1""}"
evt_70aab89e,lucas.rodrigues@outlook.com,2023-03-26T06:59:37Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_980"", ""template"": ""v1""}"
evt_2dc1dda9,lucas.rodrigues@outlook.com,2023-04-01T06:59:37Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_901"", ""template"": ""v1""}"
evt_51f16c3b,patricia.souza@gmail.com,2023-01-14T00:06:49Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_764"", ""template"": ""v1""}"
evt_cc48fa4c,patricia.souza@gmail.com,2023-02-22T14:01:27Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_304"", ""template"": ""v1""}"
evt_0a06d1a0,patricia.souza@gmail.com,2023-01-16T00:06:49Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_910"", ""template"": ""v1""}"
evt_3b1ecbe0,patricia.souza@gmail.com,2023-07-26T21:16:52Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_615"", ""template"": ""v1""}"
evt_a3d5f21c,pedro.santos@hotmail.com,2023-11-16T18:38:48Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_979"", ""template"": ""v1""}"
evt_f3acc615,joao.silva@outlook.com,2023-10-02T06:55:15Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_343"", ""template"": ""v1""}"
evt_986cfebd,joao.silva@outlook.com,2023-10-02T12:18:47Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_358"", ""template"": ""v1""}"
evt_1f477667,joao.silva@outlook.com,2023-06-03T01:21:56Z,click,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_886"", ""template"": ""v1""}"
evt_0856c48d,joao.silva@outlook.com,2023-10-01T02:52:40Z,open,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_359"", ""template"": ""v1""}"
evt_55053ca9,PATRICIA.SILVA@YAHOO.COM.BR,2023-02-04T18:22:27Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_912"", ""template"": ""v1""}"
evt_d24c9492,PATRICIA.SILVA@YAHOO.COM.BR,2023-02-18T22:05:01Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_999"", ""template"": ""v1""}"
evt_450b5372,PATRICIA.SILVA@YAHOO.COM.BR,2023-06-27T15:43:44Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_503"", ""template"": ""v1""}"
evt_69261cf2,PATRICIA.SILVA@YAHOO.COM.BR,2023-10-14T08:05:44Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_728"", ""template"": ""v1""}"
evt_aff560b3,PATRICIA.SILVA@YAHOO.COM.BR,2023-08-16T11:06:43Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_607"", ""template"": ""v1""}"
evt_0b6d84b8,PATRICIA.SILVA@YAHOO.COM.BR,2023-04-15T09:55:32Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_350"", ""template"": ""v1""}"
evt_b6bb6f30,rafael.costa@yahoo.com.br,2023-08-04T01:14:11Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_838"", ""template"": ""v1""}"
evt_1ee3d4d6,rafael.costa@yahoo.com.br,2023-11-18T20:48:58Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_218"", ""template"": ""v1""}"
evt_446d39ed,rafael.costa@yahoo.com.br,2023-08-07T04:24:59Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_639"", ""template"": ""v1""}"
evt_ba00aa10,rafael.costa@yahoo.com.br,2022-12-27T09:07:29Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_793"", ""template"": ""v1""}"
evt_5b0e7c7d,rafael.costa@yahoo.com.br,2023-05-20T05:59:50Z,click,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_115"", ""template"": ""v1""}"
evt_e2f96c6d,pedro.lima@yahoo.com.br,2023-09-10T18:21:48Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_878"", ""template"": ""v1""}"
evt_f105e775,pedro.lima@yahoo.com.br,2023-08-03T04:27:09Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_807"", ""template"": ""v1""}"
evt_d8779d2b,julia.pereira@hotmail.com,2023-01-21T00:48:12Z,open,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_955"", ""template"": ""v1""}"
evt_3a7f98cd,julia.pereira@hotmail.com,2023-01-29T00:48:12Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_796"", ""template"": ""v1""}"
evt_579fdffb,julia.pereira@hotmail.com,2023-01-30T00:48:12Z,click,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_697"", ""template"": ""v1""}"
evt_49cf8c05,julia.pereira@hotmail.com,2023-08-05T20:32:04Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_128"", ""template"": ""v1""}"
evt_418b4f56,julia.pereira@hotmail.com,2023-01-26T00:48:12Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_532"", ""template"": ""v1""}"
evt_022f5ed9,julia.pereira@hotmail.com,2023-01-22T00:48:12Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_280"", ""template"": ""v1""}"
evt_e01d9b75,bruna.rodrigues@hotmail.com,2023-05-20T21:20:03Z,open,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_355"", ""template"": ""v1""}"
evt_cadef2da,bruna.rodrigues@hotmail.com,2023-04-05T13:44:46Z,click,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_523"", ""template"": ""v1""}"
evt_7566e36b,bruna.rodrigues@hotmail.com,2023-08-11T10:50:17Z,open,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_903"", ""template"": ""v1""}"
evt_af54d1d8,bruna.rodrigues@hotmail.com,2023-05-21T21:10:46Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_873"", ""template"": ""v1""}"
evt_8b2d2d3b,bruna.rodrigues@hotmail.com,2023-01-12T19:59:21Z,click,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_115"", ""template"": ""v1""}"
evt_9d5b7ce1,rafael.oliveira@uol.com.br,2023-12-07T16:16:02Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_172"", ""template"": ""v1""}"
evt_3417d680,rafael.oliveira@uol.com.br,2023-05-23T06:35:01Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_633"", ""template"": ""v1""}"
evt_9dd0a2cc,rafael.oliveira@uol.com.br,2023-04-02T19:58:21Z,click,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_194"", ""template"": ""v1""}"
evt_273bbbef,rafael.oliveira@uol.com.br,2023-04-05T09:24:42Z,sent,"{""campaign_code"": ""CREDIT_LIMIT_UP"", ""journey_id"": ""j_102"", ""template"": ""v1""}"
evt_6f4aa56c,rafael.oliveira@uol.com.br,2023-12-25T00:14:30Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_408"", ""template"": ""v1""}"
evt_da79a766,marcos.santos@uol.com.br,2023-09-26T19:29:20Z,sent,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_654"", ""template"": ""v1""}"
evt_da28f7c8,maria.oliveira@uol.com.br,2023-01-13T01:57:02Z,sent,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_205"", ""template"": ""v1""}"
evt_24897a2b,maria.oliveira@uol.com.br,2023-01-14T01:57:02Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_307"", ""template"": ""v1""}"
evt_4726df52,maria.oliveira@uol.com.br,2023-01-11T01:57:02Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_623"", ""template"": ""v1""}"
evt_fd9db3fd,maria.oliveira@uol.com.br,2023-01-05T03:24:14Z,sent,"{""campaign_code"": ""LOAN_OFFER"", ""journey_id"": ""j_513"", ""template"": ""v1""}"
evt_681bca47,maria.oliveira@uol.com.br,2023-06-27T01:48:42Z,click,"{""campaign_code"": ""BLK_FRIDAY_23"", ""journey_id"": ""j_183"", ""template"": ""v1""}"
evt_eafc8659,joao.silva@outlook.com,2023-04-15T00:11:55Z,sent,"{""campaign_code"": ""WELCOME_JOURNEY"", ""journey_id"": ""j_872"", ""template"": ""v1""}"
evt_04ad41de,fernanda.silva@outlook.com,2023-03-19T05:25:56Z,open,"{""campaign_code"": ""CASHBACK_OFFER"", ""journey_id"": ""j_344"", ""template"": ""v1""}"
evt_0033ebf8,fernanda.silva@outlook.com,2023-03-27T05:25:56Z,sent,"{""campaign_code"": ""RETENTION_PHASE1"", ""journey_id"": ""j_196"", ""template"": ""v1""}"
